日期,用户ID,经度,纬度,车辆编号,距离,时间
本车合计,,,,云鸟105,49612,76
2015/10/01,O,116.282381,39.643378,云鸟118,0,0
2015/10/01,12936629400,116.428256,39.952374,云鸟118,44522,39
2015/10/01,36620630700,116.428256,39.952374,云鸟118,0,0
2015/10/01,15453630200,116.432369,39.954691,云鸟118,1281,4
2015/10/01,31091630500,116.420235,39.96067,云鸟118,1703,5
本车合计,,,,云鸟118,47506,48
2015/10/01,O,116.282381,39.643378,云鸟43,0,0
2015/10/01,6115631190,116.363935,39.887081,云鸟43,32376,28
2015/10/01,6115631430,116.363935,39.887081,云鸟43,0,0
2015/10/01,54547629600,116.363766,39.887707,云鸟43,69,1
2015/10/01,21298630200,116.365564,39.886645,云鸟43,973,5
2015/10/01,22662630200,116.366402,39.886658,云鸟43,502,4
2015/10/01,32473629600,116.366431,39.88638,云鸟43,1,1
2015/10/01,35470630500,116.367989,39.888786,云鸟43,347,1
2015/10/01,21183629700,116.369072,39.888802,云鸟43,133,1
2015/10/01,24936628900,116.365678,39.894418,云鸟43,1343,5
2015/10/01,24857629300,116.365105,39.897903,云鸟43,1031,4
本车合计,,,,云鸟43,36775,50
2015/10/01,O,116.282381,39.643378,一号货车15,0,0
2015/10/01,31750629100,116.156974,39.800742,一号货车15,26423,29
2015/10/01,35743629100,116.156974,39.800742,一号货车15,0,0
2015/10/01,35743629800,116.156974,39.800742,一号货车15,0,0
2015/10/01,50640628900,116.156974,39.800742,一号货车15,0,0
2015/10/01,35751630400,116.156974,39.800742,一号货车15,0,0
2015/10/01,42216630700,116.147675,39.789829,一号货车15,2789,5
2015/10/01,42216630500,116.147675,39.789829,一号货车15,0,0
2015/10/01,46389631100,116.155594,39.808105,一号货车15,2807,6
2015/10/01,20472631800,116.157822,39.810001,一号货车15,444,1
2015/10/01,54930629700,116.159165,39.809436,一号货车15,171,1
2015/10/01,20727630200,116.161804,39.808411,一号货车15,333,1
2015/10/01,40441629700,116.161758,39.807526,一号货车15,160,1
2015/10/01,27279629300,116.163264,39.816167,一号货车15,1372,2
2015/10/01,42449630100,116.163264,39.816167,一号货车15,0,0
2015/10/01,38007630000,116.158318,39.816879,一号货车15,573,4
2015/10/01,34809630800,116.122502,39.832446,一号货车15,4195,9
本车合计,,,,一号货车15,39267,59
2015/10/01,O,116.282381,39.643378,云鸟32,0,0
2015/10/01,3348629920,116.417366,39.916206,云鸟32,40623,35
2015/10/01,18467629500,116.417663,39.931729,云鸟32,1994,7
2015/10/01,33331629500,116.417281,39.935159,云鸟32,438,1
2015/10/01,2878629080,116.418785,39.930069,云鸟32,687,1
2015/10/01,8200631360,116.418785,39.930069,云鸟32,0,0
2015/10/01,12944629600,116.418785,39.930069,云鸟32,0,0
2015/10/01,48546629300,116.421272,39.930096,云鸟32,212,1
2015/10/01,10054631500,116.418671,39.92878,云鸟32,525,9
2015/10/01,10054631700,116.418671,39.92878,云鸟32,0,0
2015/10/01,2541629520,116.424324,39.927334,云鸟32,860,3
2015/10/01,13585629500,116.42289,39.922081,云鸟32,1058,4
2015/10/01,13611631000,116.418307,39.921723,云鸟32,435,2
本车合计,,,,云鸟32,46832,63
2015/10/01,O,116.282381,39.643378,云鸟122,0,0
2015/10/01,3594631470,116.381927,39.951508,云鸟122,40656,34
2015/10/01,18075629200,116.383568,39.957404,云鸟122,1156,6
2015/10/01,18725628900,116.381798,39.962677,云鸟122,1115,3
2015/10/01,23666630400,116.385834,39.962759,云鸟122,368,1
2015/10/01,54179630800,116.390633,39.956852,云鸟122,1815,4
本车合计,,,,云鸟122,45110,48
2015/10/01,O,116.282381,39.643378,富路通6,0,0
2015/10/01,51531629900,116.214989,39.910595,富路通6,36552,38
2015/10/01,21783629100,116.215704,39.911058,富路通6,81,1
2015/10/01,58085629700,116.215704,39.911058,富路通6,0,0
2015/10/01,25349629400,116.21579,39.911098,富路通6,4,1
2015/10/01,30275629000,116.227117,39.903592,富路通6,1770,6
2015/10/01,30275629500,116.227117,39.903592,富路通6,0,0
2015/10/01,14952629100,116.22812,39.901171,富路通6,531,4
2015/10/01,36386629900,116.230845,39.901176,富路通6,393,4
2015/10/01,25398630700,116.249672,39.903999,富路通6,2445,7
本车合计,,,,富路通6,41776,61
2015/10/01,O,116.282381,39.643378,云鸟127,0,0
2015/10/01,17579630000,116.412457,40.106168,云鸟127,60140,53
2015/10/01,19762629400,116.412457,40.106168,云鸟127,0,0
2015/10/01,35563631300,116.412457,40.106168,云鸟127,0,0
2015/10/01,32247631800,116.365147,40.11049,云鸟127,5711,12
2015/10/01,57641631500,116.379051,40.101139,云鸟127,2129,6
2015/10/01,57641631400,116.379051,40.101139,云鸟127,0,0
2015/10/01,17642630700,116.37596,40.102615,云鸟127,284,1
2015/10/01,55325631400,116.375809,40.101315,云鸟127,35,1
2015/10/01,54055631400,116.375345,40.092492,云鸟127,1093,2
2015/10/01,27985631300,116.375426,40.092492,云鸟127,1,1
本车合计,,,,云鸟127,69393,76
2015/10/01,O,116.282381,39.643378,一号货车10,0,0
2015/10/01,12803631300,116.539207,39.795998,一号货车10,41927,35
2015/10/01,55607630700,116.528347,39.807409,一号货车10,1702,4
2015/10/01,32237629700,116.54451,39.817226,一号货车10,2022,4
2015/10/01,29252630800,116.555676,39.832221,一号货车10,2705,6
2015/10/01,29252630900,116.555676,39.832221,一号货车10,0,0
本车合计,,,,一号货车10,48356,49
2015/10/01,O,116.282381,39.643378,云鸟156,0,0
2015/10/01,7399630670,116.333333,39.898785,云鸟156,34219,28
2015/10/01,7399631950,116.333333,39.898785,云鸟156,0,0
2015/10/01,4954630180,116.320961,39.896182,云鸟156,2051,7
2015/10/01,8556631380,116.323311,39.90226,云鸟156,1242,7
2015/10/01,11228629300,116.323029,39.906876,云鸟156,876,5
2015/10/01,8894630470,116.32462,39.902725,云鸟156,669,1
2015/10/01,50245631000,116.32466,39.902675,云鸟156,36,0
2015/10/01,13943629400,116.324744,39.902309,云鸟156,436,6
2015/10/01,27040629300,116.310161,39.913982,云鸟156,5563,17
本车合计,,,,云鸟156,45092,71
2015/10/01,O,116.282381,39.643378,云鸟161,0,0
2015/10/01,22927629800,116.332527,39.880776,云鸟161,32209,28
2015/10/01,53243630000,116.330643,39.878975,云鸟161,340,2
2015/10/01,56774630400,116.331034,39.87978,云鸟161,91,1
2015/10/01,23359630200,116.334048,39.884825,云鸟161,942,4
2015/10/01,52817628900,116.326651,39.883781,云鸟161,759,1
2015/10/01,53282631800,116.328852,39.889097,云鸟161,785,2
2015/10/01,53169629400,116.330131,39.888069,云鸟161,235,1
2015/10/01,23585631300,116.333752,39.887443,云鸟161,367,1
2015/10/01,22962629300,116.333391,39.886944,云鸟161,85,0
本车合计,,,,云鸟161,35813,40
2015/10/01,O,116.282381,39.643378,云鸟133,0,0
2015/10/01,22284630900,116.384643,40.10823,云鸟133,66454,55
2015/10/01,20028629100,116.38588,40.102722,云鸟133,1250,4
2015/10/01,53599629800,116.238417,40.215402,云鸟133,23846,21
2015/10/01,58079629300,116.227103,40.2222,云鸟133,1863,3
本车合计,,,,云鸟133,93413,83
2015/10/01,O,116.282381,39.643378,富路通3,0,0
2015/10/01,27327631500,116.187381,39.928333,富路通3,38878,38
2015/10/01,27341629400,116.208611,39.932908,富路通3,2612,7
2015/10/01,27681631000,116.208611,39.932908,富路通3,0,0
2015/10/01,31740630000,116.198738,39.947598,富路通3,3124,7
2015/10/01,30157630200,116.209988,39.960032,富路通3,3393,8
2015/10/01,30157630500,116.209988,39.960032,富路通3,0,0
2015/10/01,39298631200,116.199661,39.995403,富路通3,5272,18
2015/10/01,38160631200,116.220514,39.96934,富路通3,5056,11
2015/10/01,39442631700,116.247555,39.966136,富路通3,3443,6
2015/10/01,37422631600,116.242568,39.949168,富路通3,3135,7
2015/10/01,39746630500,116.279724,39.957205,富路通3,4608,7
本车合计,,,,富路通3,69521,109
2015/10/01,O,116.282381,39.643378,一号货车8,0,0
2015/10/01,56570631700,116.349251,39.823826,一号货车8,24626,23
2015/10/01,15023630600,116.430785,39.846196,一号货车8,9341,33
2015/10/01,32286629000,116.422093,39.85754,一号货车8,2140,7
2015/10/01,11586630800,116.441123,39.85396,一号货车8,2162,6
2015/10/01,36602628900,116.459396,39.828907,一号货车8,4134,12
本车合计,,,,一号货车8,42403,81
2015/10/01,O,116.282381,39.643378,云鸟154,0,0
2015/10/01,38252630800,116.25722,39.949932,云鸟154,45071,38
2015/10/01,29486631700,116.255315,39.94803,云鸟154,1194,3
2015/10/01,42020629800,116.236465,39.949421,云鸟154,2835,7
2015/10/01,30148630700,116.234432,39.949641,云鸟154,175,3
2015/10/01,33142630300,116.234432,39.949641,云鸟154,0,0
2015/10/01,40331631200,116.225173,39.961703,云鸟154,2567,10
本车合计,,,,云鸟154,51842,61
2015/10/01,O,116.282381,39.643378,云鸟66,0,0
2015/10/01,10791629300,116.490453,39.959329,云鸟66,49826,41
2015/10/01,46495629600,116.490967,39.95948,云鸟66,46,1
2015/10/01,1914630240,116.491307,39.96067,云鸟66,283,1
2015/10/01,1914630250,116.491307,39.96067,云鸟66,0,0
2015/10/01,10531631300,116.492355,39.962563,云鸟66,534,1
2015/10/01,1989629530,116.489812,39.967338,云鸟66,858,2
2015/10/01,18213629800,116.489812,39.967338,云鸟66,0,0
2015/10/01,45691630600,116.50022,39.96289,云鸟66,1281,4
2015/10/01,12015630000,116.500999,39.964305,云鸟66,451,2
本车合计,,,,云鸟66,53279,52
2015/10/01,O,116.282381,39.643378,一号货车27,0,0
2015/10/01,45663631100,116.444939,39.806026,一号货车27,33011,30
2015/10/01,15460628800,116.444664,39.807854,一号货车27,517,3
2015/10/01,9550628860,116.443893,39.80912,一号货车27,199,1
2015/10/01,46599628800,116.452008,39.812588,一号货车27,1143,2
2015/10/01,24095631000,116.422088,39.82576,一号货车27,3296,8
本车合计,,,,一号货车27,38166,44
2015/10/01,O,116.282381,39.643378,云鸟112,0,0
2015/10/01,51133631200,116.654926,39.86779,云鸟112,56344,46
2015/10/01,51133631300,116.654926,39.86779,云鸟112,0,0
2015/10/01,18428630100,116.713424,39.951369,云鸟112,17067,19
2015/10/01,56103630000,116.72176,39.948194,云鸟112,1390,1
2015/10/01,17550631000,116.734055,39.936401,云鸟112,2270,3
2015/10/01,54649630400,116.743161,39.935795,云鸟112,1961,6
2015/10/01,27663630400,116.762649,39.941297,云鸟112,2300,6
2015/10/01,28121631200,116.762649,39.941297,云鸟112,0,0
2015/10/01,51686630100,116.762649,39.941297,云鸟112,0,0
2015/10/01,51686631400,116.762649,39.941297,云鸟112,0,0
本车合计,,,,云鸟112,81332,81
2015/10/01,O,116.282381,39.643378,云鸟2,0,0
2015/10/01,6805630690,116.351637,39.99991,云鸟2,45005,40
2015/10/01,8249629990,116.355272,40.009314,云鸟2,1477,4
2015/10/01,36085629600,116.354069,40.008237,云鸟2,205,2
2015/10/01,42520630600,116.354069,40.008237,云鸟2,0,0
2015/10/01,2135629330,116.353651,40.008029,云鸟2,184,2
2015/10/01,51582629900,116.36338,40.014462,云鸟2,3907,5
2015/10/01,51582630300,116.36338,40.014462,云鸟2,0,0
2015/10/01,51778631700,116.363568,40.014765,云鸟2,20,1
本车合计,,,,云鸟2,50798,54
2015/10/01,O,116.282381,39.643378,云鸟65,0,0
2015/10/01,44953631700,116.376338,39.909402,云鸟65,35779,31
2015/10/01,8608629490,116.377677,39.909616,云鸟65,331,4
2015/10/01,8608630790,116.377677,39.909616,云鸟65,0,0
2015/10/01,8885631610,116.375137,39.911167,云鸟65,402,3
2015/10/01,8885631800,116.375137,39.911167,云鸟65,0,0
2015/10/01,8899631480,116.375137,39.911167,云鸟65,0,0
2015/10/01,9076629760,116.375137,39.911167,云鸟65,0,0
2015/10/01,14171631900,116.374367,39.911377,云鸟65,131,1
2015/10/01,8553630670,116.374252,39.91164,云鸟65,29,1
2015/10/01,23421629400,116.374327,39.912526,云鸟65,137,1
2015/10/01,29159630700,116.375687,39.912064,云鸟65,162,1
本车合计,,,,云鸟65,36971,42
2015/10/01,O,116.282381,39.643378,云鸟104,0,0
2015/10/01,12731630300,116.335273,39.968409,云鸟104,42734,37
2015/10/01,20766631000,116.328972,39.97325,云鸟104,1901,3
2015/10/01,49700629100,116.315168,39.970206,云鸟104,1696,8
2015/10/01,10483629000,116.313995,39.979496,云鸟104,1939,6
本车合计,,,,云鸟104,48270,54
2015/10/01,O,116.282381,39.643378,云鸟85,0,0
2015/10/01,10945631300,116.425774,39.932091,云鸟85,42841,37
2015/10/01,2767630630,116.425743,39.93199,云鸟85,11,1
2015/10/01,2767630700,116.425743,39.93199,云鸟85,0,0
2015/10/01,14985630100,116.425308,39.931454,云鸟85,104,1
2015/10/01,31200631500,116.43185,39.930644,云鸟85,1423,6
2015/10/01,31200631400,116.43185,39.930644,云鸟85,0,0
2015/10/01,17169631300,116.431571,39.929544,云鸟85,1040,2
本车合计,,,,云鸟85,45419,47
2015/10/01,O,116.282381,39.643378,富路通8,0,0
2015/10/01,13994629600,116.187381,39.928333,富路通8,38878,38
2015/10/01,14685629200,116.187381,39.928333,富路通8,0,0
2015/10/01,30441631300,116.187381,39.928333,富路通8,0,0
2015/10/01,29465628800,116.187381,39.928333,富路通8,0,0
2015/10/01,20270631300,116.187381,39.928333,富路通8,0,0
2015/10/01,19750631500,116.197227,39.928986,富路通8,1435,3
2015/10/01,15028630800,116.187814,39.930623,富路通8,1531,6
2015/10/01,15065630700,116.180438,39.933019,富路通8,1005,8
2015/10/01,20021631600,116.170769,39.925503,富路通8,2477,7
本车合计,,,,富路通8,45326,62
2015/10/01,O,116.282381,39.643378,一号货车5,0,0
2015/10/01,12802629500,116.402378,39.840111,一号货车5,30635,26
2015/10/01,50601629300,116.402378,39.840111,一号货车5,0,0
2015/10/01,3676631060,116.401656,39.842567,一号货车5,274,1
2015/10/01,3676631160,116.401656,39.842567,一号货车5,0,0
2015/10/01,3046629080,116.405349,39.856669,一号货车5,2018,8
2015/10/01,51529629900,116.399338,39.857971,一号货车5,3120,4
2015/10/01,56245630600,116.398065,39.860785,一号货车5,1108,4
2015/10/01,46601631800,116.395848,39.853903,一号货车5,1500,4
2015/10/01,45896631300,116.399002,39.850201,一号货车5,869,3
2015/10/01,3056631360,116.399231,39.849739,一号货车5,16,1
2015/10/01,41575629200,116.399733,39.84867,一号货车5,234,1
2015/10/01,6549628940,116.399497,39.848644,一号货车5,2,1
2015/10/01,6549629180,116.399497,39.848644,一号货车5,0,0
2015/10/01,41863629100,116.399497,39.848644,一号货车5,0,0
2015/10/01,2442631170,116.398886,39.845093,一号货车5,507,2
2015/10/01,22716631500,116.399155,39.845383,一号货车5,118,1
2015/10/01,22716631600,116.399155,39.845383,一号货车5,0,0
2015/10/01,35702628900,116.395518,39.842872,一号货车5,779,2
2015/10/01,58070629200,116.402507,39.814002,一号货车5,3698,11
本车合计,,,,一号货车5,44878,69
2015/10/01,O,116.282381,39.643378,云鸟29,0,0
2015/10/01,2947631930,116.460491,39.908157,云鸟29,43182,36
本车合计,,,,云鸟29,43182,36
2015/10/01,O,116.282381,39.643378,云鸟9,0,0
2015/10/01,7410630710,116.332481,39.898064,云鸟9,34253,28
2015/10/01,30793629200,116.334412,39.902679,云鸟9,707,2
2015/10/01,20723629500,116.329142,39.901436,云鸟9,794,1
2015/10/01,8583630000,116.328651,39.901352,云鸟9,262,1
2015/10/01,20097630300,116.328651,39.901352,云鸟9,0,0
2015/10/01,21446629000,116.327337,39.900381,云鸟9,284,1
2015/10/01,5900630790,116.320902,39.896227,云鸟9,1713,6
2015/10/01,7369629530,116.320961,39.896182,云鸟9,6,1
2015/10/01,11296630900,116.319,39.8978,云鸟9,1058,1
2015/10/01,10777631700,116.318443,39.897556,云鸟9,105,1
2015/10/01,8888630950,116.318054,39.901394,云鸟9,770,2
本车合计,,,,云鸟9,39952,44
2015/10/01,O,116.282381,39.643378,云鸟119,0,0
2015/10/01,42115630200,116.497941,40.062667,云鸟119,59842,51
2015/10/01,14572629400,116.508034,40.062363,云鸟119,1054,8
2015/10/01,41108630400,116.508034,40.062363,云鸟119,0,0
2015/10/01,45130629300,116.507068,40.059436,云鸟119,452,5
2015/10/01,41284630500,116.507068,40.059436,云鸟119,0,0
2015/10/01,12428629300,116.547301,40.032897,云鸟119,5723,9
本车合计,,,,云鸟119,67071,73
2015/10/01,O,116.282381,39.643378,云鸟97,0,0
2015/10/01,41706629600,116.415092,40.057411,云鸟97,57363,87
2015/10/01,41706630000,116.415092,40.057411,云鸟97,0,0
2015/10/01,33501630900,116.415108,40.056225,云鸟97,232,2
2015/10/01,55847630800,116.417412,40.057304,云鸟97,295,2
2015/10/01,34201631700,116.416405,40.059097,云鸟97,1050,3
2015/10/01,6876630550,116.40905,40.056683,云鸟97,959,1
2015/10/01,6876630700,116.40905,40.056683,云鸟97,0,0
2015/10/01,52678630200,116.408593,40.054467,云鸟97,483,1
2015/10/01,6937629670,116.406573,40.055992,云鸟97,449,2
本车合计,,,,云鸟97,60831,98
2015/10/01,O,116.282381,39.643378,玉君物流5,0,0
2015/10/01,22981630200,116.119787,39.72543,玉君物流5,26578,24
2015/10/01,42504629500,116.10659,39.721752,玉君物流5,1605,2
2015/10/01,29131628900,116.083578,39.721731,玉君物流5,2048,3
2015/10/01,28351630500,116.093945,39.732674,玉君物流5,2454,4
2015/10/01,28243631000,116.094981,39.74573,玉君物流5,1566,2
2015/10/01,27780631000,116.040604,39.771397,玉君物流5,6510,11
2015/10/01,27818629900,116.033018,39.773903,玉君物流5,1701,5
2015/10/01,27789630400,116.032883,39.771667,玉君物流5,250,1
2015/10/01,27794629800,116.062595,39.734451,玉君物流5,5066,5
2015/10/01,44100629200,116.067858,39.711641,玉君物流5,5234,17
本车合计,,,,玉君物流5,53012,74
2015/10/01,O,116.282381,39.643378,云鸟131,0,0
2015/10/01,10641631100,116.385323,39.891373,云鸟131,34463,31
2015/10/01,10635631900,116.385887,39.891312,云鸟131,67,1
2015/10/01,13547631600,116.388611,39.893642,云鸟131,423,2
2015/10/01,27896629600,116.388725,39.893631,云鸟131,6,1
2015/10/01,13466631200,116.390816,39.892006,云鸟131,463,4
2015/10/01,25264630700,116.390549,39.893677,云鸟131,226,1
2015/10/01,12484631500,116.390457,39.893883,云鸟131,44,1
2015/10/01,17139631600,116.391068,39.894192,云鸟131,62,1
2015/10/01,53514629700,116.391678,39.89465,云鸟131,36,1
2015/10/01,41719631200,116.392036,39.894661,云鸟131,1,1
2015/10/01,51693630900,116.39122,39.89426,云鸟131,20,1
2015/10/01,10497630800,116.392996,39.89509,云鸟131,369,1
2015/10/01,10497630700,116.393467,39.895451,云鸟131,52,1
2015/10/01,30712630400,116.38932,39.895573,云鸟131,473,2
2015/10/01,27377631500,116.389275,39.895599,云鸟131,2,1
2015/10/01,12734629000,116.389153,39.898281,云鸟131,306,2
2015/10/01,12734629400,116.389153,39.898281,云鸟131,0,0
本车合计,,,,云鸟131,37013,52
2015/10/01,O,116.282381,39.643378,云鸟84,0,0
2015/10/01,51279630500,116.345796,40.067945,云鸟84,55444,49
2015/10/01,51638629900,116.350025,40.06487,云鸟84,1068,7
2015/10/01,43574630500,116.367985,40.078695,云鸟84,2553,5
2015/10/01,34137629300,116.363297,40.08101,云鸟84,1197,2
2015/10/01,26427630900,116.347702,40.073471,云鸟84,2138,6
2015/10/01,12477629400,116.336257,40.080117,云鸟84,2027,6
2015/10/01,12477629600,116.336257,40.080117,云鸟84,0,0
2015/10/01,12477630000,116.336257,40.080117,云鸟84,0,0
2015/10/01,12477630200,116.336257,40.080117,云鸟84,0,0
2015/10/01,13932629400,116.336257,40.080117,云鸟84,0,0
2015/10/01,13932629500,116.336257,40.080117,云鸟84,0,0
本车合计,,,,云鸟84,64427,75
2015/10/01,O,116.282381,39.643378,一号货车33,0,0
2015/10/01,6619630710,116.368507,39.905689,一号货车33,35007,29
2015/10/01,6619630770,116.368507,39.905689,一号货车33,0,0
2015/10/01,18187631600,116.383427,39.905526,一号货车33,1593,3
2015/10/01,52853631100,116.385983,39.902075,一号货车33,571,1
2015/10/01,13641629200,116.387848,39.900757,一号货车33,343,0
2015/10/01,11454630900,116.384132,39.900089,一号货车33,406,1
2015/10/01,15467631500,116.381699,39.90498,一号货车33,791,3
2015/10/01,17989630500,116.378494,39.905266,一号货车33,549,4
2015/10/01,16855629500,116.373657,39.902718,一号货车33,700,3
2015/10/01,11003630500,116.374053,39.897837,一号货车33,586,1
2015/10/01,11003630600,116.374053,39.897837,一号货车33,0,0
2015/10/01,30484629700,116.373181,39.896765,一号货车33,270,2
本车合计,,,,一号货车33,40816,47
2015/10/01,O,116.282381,39.643378,云鸟143,0,0
2015/10/01,39055629400,116.266718,40.163816,云鸟143,69030,56
2015/10/01,55842630000,116.265705,40.165105,云鸟143,1357,7
2015/10/01,38851629900,116.259466,40.165298,云鸟143,976,1
2015/10/01,20357631100,116.280365,40.164661,云鸟143,2389,2
2015/10/01,52692630600,116.285801,40.191911,云鸟143,5471,6
2015/10/01,52730629800,116.285801,40.191911,云鸟143,0,0
2015/10/01,52765629100,116.285801,40.191911,云鸟143,0,0
本车合计,,,,云鸟143,79223,72
2015/10/01,O,116.282381,39.643378,云鸟50,0,0
2015/10/01,41827631400,116.449891,39.952083,云鸟50,47482,41
2015/10/01,278629530,116.437356,39.954672,云鸟50,1726,9
2015/10/01,979630960,116.447294,39.967376,云鸟50,2055,7
2015/10/01,2971630440,116.447294,39.967376,云鸟50,0,0
2015/10/01,51967630000,116.447294,39.967376,云鸟50,0,0
2015/10/01,16010628900,116.44562,39.961745,云鸟50,872,1
本车合计,,,,云鸟50,52135,58
2015/10/01,O,116.282381,39.643378,云鸟126,0,0
2015/10/01,10724630600,116.5046,39.823383,云鸟126,38963,37
2015/10/01,12058629400,116.509003,39.821819,云鸟126,618,7
2015/10/01,37219631800,116.512547,39.828214,云鸟126,1383,8
2015/10/01,44994631900,116.508534,39.82843,云鸟126,393,6
2015/10/01,10731630600,116.503302,39.830309,云鸟126,948,1
2015/10/01,11209631200,116.503302,39.830309,云鸟126,0,0
2015/10/01,47374631500,116.493898,39.853453,云鸟126,4156,6
2015/10/01,11073629800,116.263008,40.311779,云鸟126,63937,51
本车合计,,,,云鸟126,110398,116
2015/10/01,O,116.282381,39.643378,云鸟89,0,0
2015/10/01,10304630600,116.4105,39.911217,云鸟89,39414,35
2015/10/01,21901630400,116.409715,39.910626,云鸟89,69,1
2015/10/01,21901629400,116.409715,39.910626,云鸟89,0,0
2015/10/01,26041629600,116.409529,39.910487,云鸟89,14,1
2015/10/01,10262629500,116.409256,39.910728,云鸟89,25,1
2015/10/01,27647631000,116.40917,39.910559,云鸟89,6,1
2015/10/01,11643630000,116.408832,39.910516,云鸟89,32,1
2015/10/01,11643630400,116.408832,39.910516,云鸟89,0,0
2015/10/01,11426631600,116.409378,39.9115,云鸟89,105,1
2015/10/01,20294630300,116.409035,39.911339,云鸟89,15,1
2015/10/01,13203629200,116.412773,39.911907,云鸟89,490,1
2015/10/01,13438631300,116.411772,39.916109,云鸟89,768,3
2015/10/01,20577631600,116.411772,39.916109,云鸟89,0,0
2015/10/01,10229631600,116.411301,39.923347,云鸟89,889,2
2015/10/01,57558631800,116.411301,39.923347,云鸟89,0,0
2015/10/01,14901630300,116.411301,39.923347,云鸟89,0,0
本车合计,,,,云鸟89,41827,48
2015/10/01,O,116.282381,39.643378,云鸟141,0,0
2015/10/01,51940629200,116.384636,39.895352,云鸟141,34881,30
2015/10/01,25296630300,116.393326,39.893337,云鸟141,1019,4
2015/10/01,25296631400,116.393326,39.893337,云鸟141,0,0
2015/10/01,30285630600,116.39325,39.893478,云鸟141,11,1
2015/10/01,37145630800,116.397873,39.895748,云鸟141,642,2
2015/10/01,35978631000,116.397881,39.895325,云鸟141,46,1
2015/10/01,20574628900,116.397835,39.895061,云鸟141,48,0
2015/10/01,11509630600,116.397774,39.894043,云鸟141,112,1
2015/10/01,11509631200,116.397774,39.894043,云鸟141,0,0
2015/10/01,40995629900,116.397774,39.894043,云鸟141,0,0
2015/10/01,43183631200,116.397858,39.893898,云鸟141,16,1
2015/10/01,43183630800,116.397858,39.893898,云鸟141,0,0
2015/10/01,43183630700,116.397858,39.893898,云鸟141,0,0
2015/10/01,43183629900,116.397858,39.893898,云鸟141,0,0
2015/10/01,10003631100,116.394562,39.891609,云鸟141,719,7
2015/10/01,10625630000,116.389877,39.891235,云鸟141,710,2
本车合计,,,,云鸟141,38204,49
2015/10/01,O,116.282381,39.643378,一号货车24,0,0
2015/10/01,30464630900,116.411792,39.849278,一号货车24,33978,32
本车合计,,,,一号货车24,33978,32
2015/10/01,O,116.282381,39.643378,一号货车16,0,0
2015/10/01,41068628900,116.404967,39.850112,一号货车16,32324,30
2015/10/01,45885629300,116.403999,39.849998,一号货车16,1423,3
2015/10/01,28502629700,116.424427,39.843888,一号货车16,2569,12
2015/10/01,29045629900,116.424427,39.843888,一号货车16,0,0
2015/10/01,48222631700,116.424427,39.843888,一号货车16,0,0
2015/10/01,48201629400,116.424427,39.843888,一号货车16,0,0
2015/10/01,29693630400,116.424427,39.843888,一号货车16,0,0
2015/10/01,30424629800,116.424427,39.843888,一号货车16,0,0
2015/10/01,33545628900,116.424427,39.843888,一号货车16,0,0
本车合计,,,,一号货车16,36316,45
2015/10/01,O,116.282381,39.643378,水亮亮,0,0
2015/10/01,57374628900,116.538307,39.744419,水亮亮,29982,28
2015/10/01,23511628800,116.554329,39.725937,水亮亮,3620,11
2015/10/01,23656630400,116.561188,39.726086,水亮亮,585,1
2015/10/01,23565630700,116.561232,39.725847,水亮亮,6,1
2015/10/01,51172629500,116.569776,39.733007,水亮亮,1730,2
2015/10/01,52706630700,116.581586,39.731101,水亮亮,1358,1
2015/10/01,42035630300,116.611141,39.740462,水亮亮,3547,4
2015/10/01,25056629800,116.648714,39.746832,水亮亮,3802,8
本车合计,,,,水亮亮,44630,56
2015/10/01,O,116.282381,39.643378,云鸟26,0,0
2015/10/01,28225631300,116.612142,39.870817,云鸟26,46506,49
2015/10/01,1265630850,116.590439,39.912251,云鸟26,5828,8
2015/10/01,1265630870,116.590439,39.912251,云鸟26,0,0
2015/10/01,1147629820,116.440423,39.968456,云鸟26,19127,17
本车合计,,,,云鸟26,71461,74
2015/10/01,O,116.282381,39.643378,云鸟60,0,0
2015/10/01,12910630400,116.480826,39.976939,云鸟60,52478,44
2015/10/01,699629840,116.490193,39.975656,云鸟60,1513,5
2015/10/01,9634629670,116.489393,39.98638,云鸟60,1596,4
2015/10/01,46864629900,116.488571,39.984394,云鸟60,417,3
2015/10/01,29100631200,116.503239,39.989127,云鸟60,2650,7
2015/10/01,44109629500,116.505968,39.998652,云鸟60,2383,5
本车合计,,,,云鸟60,61037,68
2015/10/01,O,116.282381,39.643378,云鸟34,0,0
2015/10/01,9059629910,116.306503,39.933247,云鸟34,40009,35
2015/10/01,18771630300,116.297352,39.937909,云鸟34,1440,2
2015/10/01,38405631100,116.286982,39.941949,云鸟34,2649,3
2015/10/01,42734629100,116.289185,39.937202,云鸟34,1361,3
2015/10/01,42734629300,116.289185,39.937202,云鸟34,0,0
2015/10/01,39835629100,116.273774,39.943819,云鸟34,2667,4
2015/10/01,34911630700,116.301886,39.944792,云鸟34,4334,6
2015/10/01,10494630900,116.301401,39.942889,云鸟34,371,1
2015/10/01,10073631600,116.368988,40.061752,云鸟34,20943,21
本车合计,,,,云鸟34,73774,75
2015/10/01,O,116.282381,39.643378,云鸟25,0,0
2015/10/01,43238629400,116.603767,39.925539,云鸟25,55755,44
2015/10/01,14540630500,116.605194,39.929935,云鸟25,1092,2
2015/10/01,2343631200,116.615662,39.928243,云鸟25,2126,13
2015/10/01,29849629200,116.60981,39.925346,云鸟25,900,4
